	mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_max_depth	param_max_features	param_min_samples_leaf	param_min_samples_split	param_n_estimators	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	split5_test_score	split6_test_score	split7_test_score	split8_test_score	split9_test_score	mean_test_score	std_test_score	rank_test_score	split0_train_score	split1_train_score	split2_train_score	split3_train_score	split4_train_score	split5_train_score	split6_train_score	split7_train_score	split8_train_score	split9_train_score	mean_train_score	std_train_score	Iteration
10	0.4538722038269043	0.019936575586783477	0.027202033996582033	0.010342482926954383	60	log2	1	10	800	{'max_depth': 60, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 800}	0.8888888888888888	0.7361111111111112	0.8169014084507042	0.8309859154929577	0.9154929577464789	0.8450704225352113	0.8450704225352113	0.7746478873239436	0.7323943661971831	0.7605633802816901	0.814612676056338	0.059382921636190196	32	0.896875	0.9046875	0.9048361934477379	0.9032761310452418	0.9017160686427457	0.9095163806552262	0.9001560062402496	0.9048361934477379	0.9110764430577223	0.9048361934477379	0.9041812109984398	0.003924674305626086	0
11	0.286879825592041	0.009480700428574209	0.01437692642211914	0.00011189224466956559	60	log2	1	10	500	{'max_depth': 60, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 500}	0.9027777777777778	0.75	0.7887323943661971	0.8450704225352113	0.8873239436619719	0.8309859154929577	0.8591549295774648	0.7746478873239436	0.7323943661971831	0.7464788732394366	0.8117566510172145	0.05831127784179067	64	0.89375	0.90625	0.906396255850234	0.9079563182527302	0.8985959438377535	0.9095163806552262	0.906396255850234	0.9032761310452418	0.9126365054602185	0.9032761310452418	0.9048049921996881	0.005158031519200297	0
12	0.5828415870666503	0.013475127114001255	0.030203080177307128	0.002283616439077871	60	log2	4	20	1100	{'max_depth': 60, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 20, 'n_estimators': 1100}	0.875	0.7638888888888888	0.8169014084507042	0.8028169014084507	0.8873239436619719	0.8309859154929577	0.8309859154929577	0.8028169014084507	0.7605633802816901	0.7887323943661971	0.8160015649452269	0.039872258500743885	21	0.8609375	0.8765625	0.8658346333853354	0.8611544461778471	0.8689547581903276	0.8658346333853354	0.8720748829953198	0.8783151326053042	0.8736349453978159	0.8798751950078003	0.8703178627145085	0.006499236344009324	0
13	0.4300934076309204	0.03746658580696349	0.02494337558746338	0.006537002489228947	60	log2	4	20	800	{'max_depth': 60, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 20, 'n_estimators': 800}	0.8888888888888888	0.7638888888888888	0.8028169014084507	0.8028169014084507	0.9014084507042254	0.8169014084507042	0.8169014084507042	0.7887323943661971	0.7887323943661971	0.7746478873239436	0.8145735524256651	0.043415284241471536	39	0.859375	0.878125	0.8627145085803433	0.8642745709828393	0.8705148205928237	0.8689547581903276	0.8673946957878315	0.8798751950078003	0.8767550702028081	0.8767550702028081	0.8704738689547582	0.006778246519910904	0
14	0.26389572620391843	0.009659409783234851	0.013855195045471192	0.00040408440173120904	60	log2	4	20	500	{'max_depth': 60, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 20, 'n_estimators': 500}	0.875	0.75	0.7887323943661971	0.8169014084507042	0.8732394366197183	0.8309859154929577	0.8169014084507042	0.8028169014084507	0.7746478873239436	0.8028169014084507	0.8132042253521126	0.0375	45	0.8640625	0.871875	0.8673946957878315	0.8611544461778471	0.8736349453978159	0.8658346333853354	0.8705148205928237	0.8783151326053042	0.8720748829953198	0.875195007800312	0.870005606474259	0.005050380900871102	0
15	0.5938999652862549	0.06617943864716196	0.0321652889251709	0.0035059564156403335	60	log2	4	10	1100	{'max_depth': 60, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 1100}	0.8888888888888888	0.75	0.7887323943661971	0.8450704225352113	0.8732394366197183	0.8309859154929577	0.8309859154929577	0.7746478873239436	0.7605633802816901	0.7887323943661971	0.8131846635367763	0.045199986160677934	46	0.8640625	0.8875	0.8767550702028081	0.8814352574102964	0.8861154446177847	0.8845553822152886	0.8767550702028081	0.8876755070202809	0.8876755070202809	0.8876755070202809	0.8820205245709827	0.007262494113577427	0
16	0.4410343885421753	0.019865550990787528	0.029642319679260253	0.009320224774054829	60	log2	4	10	800	{'max_depth': 60, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 800}	0.8888888888888888	0.75	0.7887323943661971	0.8450704225352113	0.8732394366197183	0.8309859154929577	0.8309859154929577	0.7746478873239436	0.7605633802816901	0.7887323943661971	0.8131846635367763	0.045199986160677934	46	0.86875	0.8875	0.875195007800312	0.8783151326053042	0.8814352574102964	0.8861154446177847	0.875195007800312	0.8892355694227769	0.8845553822152886	0.8876755070202809	0.8813972308892355	0.006455415719015899	0
17	0.27035865783691404	0.010785982865829175	0.01616795063018799	0.0038336407375619353	60	log2	4	10	500	{'max_depth': 60, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 500}	0.8888888888888888	0.75	0.7887323943661971	0.8450704225352113	0.8732394366197183	0.8169014084507042	0.8309859154929577	0.7887323943661971	0.7605633802816901	0.7887323943661971	0.8131846635367763	0.04386359248569939	46	0.871875	0.8953125	0.8798751950078003	0.8798751950078003	0.8845553822152886	0.8861154446177847	0.875195007800312	0.8876755070202809	0.8892355694227769	0.8845553822152886	0.8834270183307332	0.006551897932497442	0
18	0.5924245834350585	0.01946926289985139	0.03459236621856689	0.007215725163938294	60	sqrt	2	20	1100	{'max_depth': 60, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 20, 'n_estimators': 1100}	0.875	0.75	0.8028169014084507	0.8028169014084507	0.9295774647887324	0.8450704225352113	0.8309859154929577	0.8028169014084507	0.7605633802816901	0.8028169014084507	0.8202464788732394	0.05039303222555215	2	0.86875	0.8859375	0.8736349453978159	0.8736349453978159	0.8814352574102964	0.8736349453978159	0.8720748829953198	0.8861154446177847	0.8829953198127926	0.8829953198127926	0.8781208560842435	0.006068412772396022	0
19	0.4329338550567627	0.015306749742370007	0.02574605941772461	0.0062990151994782645	60	sqrt	2	20	800	{'max_depth': 60, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 20, 'n_estimators': 800}	0.875	0.75	0.7887323943661971	0.8028169014084507	0.9295774647887324	0.8169014084507042	0.8309859154929577	0.7887323943661971	0.7464788732394366	0.8028169014084507	0.8132042253521128	0.05248989143290702	43	0.86875	0.88125	0.8736349453978159	0.8705148205928237	0.8814352574102964	0.8783151326053042	0.8705148205928237	0.8861154446177847	0.8798751950078003	0.8814352574102964	0.8771840873634946	0.005600495353642522	0
20	0.27101032733917235	0.011324759362730783	0.015502238273620605	0.0030531298608744073	60	sqrt	2	20	500	{'max_depth': 60, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 20, 'n_estimators': 500}	0.875	0.7638888888888888	0.8028169014084507	0.8169014084507042	0.9295774647887324	0.8309859154929577	0.8169014084507042	0.7746478873239436	0.7605633802816901	0.7887323943661971	0.8160015649452269	0.05002313820240862	21	0.86875	0.8875	0.8736349453978159	0.8689547581903276	0.8736349453978159	0.8783151326053042	0.8736349453978159	0.8845553822152886	0.8861154446177847	0.8892355694227769	0.8784331123244931	0.007403275948694129	0
21	0.6127840518951416	0.017083164322404466	0.032526588439941405	0.0048179292800379185	60	sqrt	2	10	1100	{'max_depth': 60, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 1100}	0.8888888888888888	0.75	0.7887323943661971	0.8309859154929577	0.9154929577464789	0.8169014084507042	0.8309859154929577	0.7605633802816901	0.7464788732394366	0.7605633802816901	0.8089593114241003	0.05589726349879251	84	0.890625	0.903125	0.8954758190327613	0.9032761310452418	0.890795631825273	0.8970358814352574	0.8939157566302652	0.8985959438377535	0.9032761310452418	0.8985959438377535	0.8974717238689548	0.004584058113558488	0
22	0.44239742755889894	0.018931170498240873	0.02690169811248779	0.004632965247330092	60	sqrt	2	10	800	{'max_depth': 60, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 800}	0.8888888888888888	0.75	0.7746478873239436	0.8309859154929577	0.8873239436619719	0.8309859154929577	0.8309859154929577	0.7746478873239436	0.7323943661971831	0.7605633802816901	0.8061424100156496	0.0528592683494136	104	0.890625	0.9046875	0.9001560062402496	0.9017160686427457	0.8923556942277691	0.9001560062402496	0.8954758190327613	0.9001560062402496	0.9048361934477379	0.8985959438377535	0.8988760237909516	0.004522297274913618	0
23	0.27903769016265867	0.013911750198285007	0.01563549041748047	0.002951933974479129	60	sqrt	2	10	500	{'max_depth': 60, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 500}	0.8888888888888888	0.75	0.7887323943661971	0.8450704225352113	0.8732394366197183	0.8169014084507042	0.8309859154929577	0.7746478873239436	0.7323943661971831	0.7746478873239436	0.8075508607198747	0.04945216083762226	97	0.8875	0.9	0.8939157566302652	0.8939157566302652	0.890795631825273	0.9001560062402496	0.8954758190327613	0.9001560062402496	0.9032761310452418	0.8954758190327613	0.8960666926677068	0.004604514088650079	0
24	0.5963935136795044	0.020144995022319537	0.033991670608520506	0.007285349423896635	60	sqrt	1	20	1100	{'max_depth': 60, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 20, 'n_estimators': 1100}	0.875	0.75	0.8028169014084507	0.8028169014084507	0.9295774647887324	0.8309859154929577	0.8169014084507042	0.7887323943661971	0.7605633802816901	0.8028169014084507	0.8160211267605634	0.05029945291254102	13	0.871875	0.8890625	0.8689547581903276	0.8767550702028081	0.8829953198127926	0.8783151326053042	0.8736349453978159	0.890795631825273	0.8923556942277691	0.8861154446177847	0.8810859496879875	0.007923450941742507	0
25	0.4341026782989502	0.019335321022831115	0.025642085075378417	0.006054352463253476	60	sqrt	1	20	800	{'max_depth': 60, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 20, 'n_estimators': 800}	0.875	0.7777777777777778	0.7887323943661971	0.8309859154929577	0.9154929577464789	0.8169014084507042	0.8309859154929577	0.8028169014084507	0.7605633802816901	0.7887323943661971	0.8187989045383413	0.044661475164158485	9	0.8703125	0.8890625	0.875195007800312	0.8767550702028081	0.8814352574102964	0.8783151326053042	0.875195007800312	0.8861154446177847	0.8861154446177847	0.8845553822152886	0.8803056747269891	0.005763638056166435	0
26	0.27793309688568113	0.00860212790095864	0.014888858795166016	0.0026606967114579157	60	sqrt	1	20	500	{'max_depth': 60, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 20, 'n_estimators': 500}	0.875	0.75	0.8028169014084507	0.8028169014084507	0.9295774647887324	0.8450704225352113	0.8309859154929577	0.8028169014084507	0.7605633802816901	0.8028169014084507	0.8202464788732394	0.05039303222555215	2	0.86875	0.8875	0.8814352574102964	0.8783151326053042	0.8845553822152886	0.8736349453978159	0.8767550702028081	0.8892355694227769	0.890795631825273	0.8829953198127926	0.8813972308892357	0.006714142140651487	0
27	0.6289923191070557	0.02043922600912799	0.03392331600189209	0.005040778430718686	60	sqrt	1	10	1100	{'max_depth': 60, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 1100}	0.8888888888888888	0.7222222222222222	0.8028169014084507	0.8309859154929577	0.8873239436619719	0.8309859154929577	0.8591549295774648	0.7746478873239436	0.7323943661971831	0.7464788732394366	0.8075899843505476	0.058741183755256214	91	0.896875	0.90625	0.9048361934477379	0.906396255850234	0.9001560062402496	0.906396255850234	0.9001560062402496	0.9017160686427457	0.9110764430577223	0.9017160686427457	0.9035574297971918	0.003951127081301613	0
28	0.4541928291320801	0.01081132111475279	0.024376916885375976	0.0038145608740503974	60	sqrt	1	10	800	{'max_depth': 60, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 800}	0.8888888888888888	0.7361111111111112	0.8028169014084507	0.8450704225352113	0.8873239436619719	0.8169014084507042	0.8450704225352113	0.7746478873239436	0.7323943661971831	0.7605633802816901	0.8089788732394366	0.05470564048755172	79	0.896875	0.9046875	0.9017160686427457	0.9048361934477379	0.8985959438377535	0.9048361934477379	0.9048361934477379	0.9048361934477379	0.9141965678627145	0.9032761310452418	0.9038691985179407	0.004390651623541081	0
29	0.289510440826416	0.017132979845925538	0.01574568748474121	0.0030361545564443456	60	sqrt	1	10	500	{'max_depth': 60, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 500}	0.8888888888888888	0.7361111111111112	0.7887323943661971	0.8309859154929577	0.8873239436619719	0.8309859154929577	0.8591549295774648	0.7746478873239436	0.7323943661971831	0.7605633802816901	0.8089788732394366	0.05578289257762842	79	0.8953125	0.909375	0.906396255850234	0.9048361934477379	0.9017160686427457	0.9048361934477379	0.9048361934477379	0.9017160686427457	0.9110764430577223	0.8970358814352574	0.9037136797971919	0.004694580575864244	0
30	0.5776144981384277	0.017029106502141976	0.031934475898742674	0.004202058981547207	60	sqrt	4	20	1100	{'max_depth': 60, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 20, 'n_estimators': 1100}	0.8888888888888888	0.75	0.7887323943661971	0.8028169014084507	0.8873239436619719	0.8309859154929577	0.8169014084507042	0.8028169014084507	0.7746478873239436	0.7887323943661971	0.8131846635367763	0.0429495682202067	46	0.8609375	0.8734375	0.8673946957878315	0.8627145085803433	0.8689547581903276	0.8642745709828393	0.8705148205928237	0.8767550702028081	0.8736349453978159	0.8783151326053042	0.8696933502340094	0.0056124353610692386	0
31	0.42824358940124513	0.026192284371506443	0.023490190505981445	0.0035362924180380555	60	sqrt	4	20	800	{'max_depth': 60, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 20, 'n_estimators': 800}	0.8888888888888888	0.75	0.8028169014084507	0.8169014084507042	0.9014084507042254	0.8309859154929577	0.8169014084507042	0.8028169014084507	0.7746478873239436	0.7887323943661971	0.8174100156494524	0.04468872630553574	11	0.8625	0.875	0.8642745709828393	0.8611544461778471	0.8673946957878315	0.8611544461778471	0.8658346333853354	0.8783151326053042	0.8673946957878315	0.8720748829953198	0.8675097503900154	0.005593539307719105	0
32	0.2612768173217773	0.00806532761698091	0.017323017120361328	0.005856750734997899	60	sqrt	4	20	500	{'max_depth': 60, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 20, 'n_estimators': 500}	0.8888888888888888	0.75	0.8028169014084507	0.8028169014084507	0.9014084507042254	0.8309859154929577	0.8169014084507042	0.8028169014084507	0.7746478873239436	0.7887323943661971	0.8160015649452269	0.04490399264677563	21	0.859375	0.8703125	0.8689547581903276	0.859594383775351	0.8705148205928237	0.8642745709828393	0.8705148205928237	0.8767550702028081	0.8767550702028081	0.8783151326053042	0.8695366127145085	0.0064336955009657954	0
33	0.5902622699737549	0.023406847617510388	0.03689310550689697	0.009285663672243191	60	sqrt	4	10	1100	{'max_depth': 60, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 1100}	0.8888888888888888	0.75	0.7887323943661971	0.8450704225352113	0.8732394366197183	0.8309859154929577	0.8309859154929577	0.7746478873239436	0.7605633802816901	0.7887323943661971	0.8131846635367763	0.045199986160677934	46	0.86875	0.8859375	0.8798751950078003	0.8783151326053042	0.8861154446177847	0.8829953198127926	0.8736349453978159	0.8876755070202809	0.8892355694227769	0.8876755070202809	0.8820210120904836	0.006432984877314368	0
34	0.43055531978607176	0.012245483832583377	0.02703678607940674	0.0047484702146708265	60	sqrt	4	10	800	{'max_depth': 60, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 800}	0.8888888888888888	0.75	0.7887323943661971	0.8309859154929577	0.8732394366197183	0.8309859154929577	0.8309859154929577	0.7746478873239436	0.7746478873239436	0.7887323943661971	0.8131846635367763	0.042949568220206694	46	0.8703125	0.8875	0.8798751950078003	0.8829953198127926	0.8861154446177847	0.8845553822152886	0.8767550702028081	0.8892355694227769	0.8861154446177847	0.8814352574102964	0.8824895183307332	0.005390197276404778	0
35	0.267415452003479	0.007805069530558844	0.01753690242767334	0.006878793363660743	60	sqrt	4	10	500	{'max_depth': 60, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 500}	0.8888888888888888	0.75	0.7887323943661971	0.8450704225352113	0.8732394366197183	0.8309859154929577	0.8309859154929577	0.7746478873239436	0.7605633802816901	0.7746478873239436	0.811776212832551	0.04614945266054618	59	0.8703125	0.8875	0.8798751950078003	0.8767550702028081	0.8798751950078003	0.8798751950078003	0.8814352574102964	0.8845553822152886	0.890795631825273	0.8876755070202809	0.8818654933697347	0.005693363196372583	0
36	0.5830132961273193	0.023158788334453822	0.03269670009613037	0.003665323020009076	30	log2	2	20	1100	{'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 20, 'n_estimators': 1100}	0.875	0.75	0.7887323943661971	0.8028169014084507	0.9295774647887324	0.8309859154929577	0.8169014084507042	0.7887323943661971	0.7605633802816901	0.8028169014084507	0.814612676056338	0.05084371706286722	32	0.871875	0.8859375	0.8720748829953198	0.8736349453978159	0.8798751950078003	0.8767550702028081	0.8705148205928237	0.8861154446177847	0.8814352574102964	0.8829953198127926	0.8781213436037442	0.005641292173551556	0
37	0.43997921943664553	0.05386194981917903	0.02419137954711914	0.003271314505344899	30	log2	2	20	800	{'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 20, 'n_estimators': 800}	0.875	0.75	0.8028169014084507	0.8028169014084507	0.9014084507042254	0.8450704225352113	0.8309859154929577	0.7887323943661971	0.7605633802816901	0.7887323943661971	0.814612676056338	0.04592371448470825	32	0.865625	0.884375	0.8736349453978159	0.8705148205928237	0.8798751950078003	0.875195007800312	0.8720748829953198	0.8861154446177847	0.8861154446177847	0.8829953198127926	0.8776521060842434	0.006861617975878136	0
38	0.27069361209869386	0.0176145923458725	0.018119406700134278	0.005480291214279818	30	log2	2	20	500	{'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 20, 'n_estimators': 500}	0.875	0.7361111111111112	0.7887323943661971	0.8028169014084507	0.9014084507042254	0.8309859154929577	0.8309859154929577	0.7887323943661971	0.7605633802816901	0.7887323943661971	0.8104068857589984	0.04771974845078431	65	0.86875	0.8828125	0.8767550702028081	0.8689547581903276	0.8798751950078003	0.875195007800312	0.8705148205928237	0.8861154446177847	0.8845553822152886	0.8814352574102964	0.8774963436037442	0.006144907870046071	0
39	0.6077417373657227	0.017760849835759512	0.03529846668243408	0.006163168970843463	30	log2	2	10	1100	{'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 1100}	0.875	0.75	0.7887323943661971	0.8450704225352113	0.9014084507042254	0.8309859154929577	0.8309859154929577	0.7605633802816901	0.7323943661971831	0.7746478873239436	0.8089788732394366	0.05333809743856078	79	0.8921875	0.903125	0.8970358814352574	0.8985959438377535	0.8892355694227769	0.9001560062402496	0.8954758190327613	0.9001560062402496	0.9001560062402496	0.8985959438377535	0.8974719676287052	0.003950117007676601	0
40	0.45197334289550783	0.016455083428079772	0.024670219421386717	0.004201736973414815	30	log2	2	10	800	{'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 800}	0.9027777777777778	0.7222222222222222	0.7887323943661971	0.8309859154929577	0.8873239436619719	0.8169014084507042	0.8591549295774648	0.7464788732394366	0.7464788732394366	0.7746478873239436	0.8075704225352112	0.05908368075638024	95	0.890625	0.896875	0.890795631825273	0.8970358814352574	0.890795631825273	0.9017160686427457	0.890795631825273	0.8985959438377535	0.9017160686427457	0.8954758190327613	0.8954426677067081	0.004257229419976482	0
41	0.2745704174041748	0.011432523413603185	0.014515900611877441	0.000710523187211139	30	log2	2	10	500	{'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 500}	0.8888888888888888	0.7361111111111112	0.7887323943661971	0.8450704225352113	0.9014084507042254	0.8169014084507042	0.8309859154929577	0.7605633802816901	0.7464788732394366	0.7746478873239436	0.8089788732394366	0.05470564048755173	79	0.890625	0.9015625	0.9001560062402496	0.8985959438377535	0.8939157566302652	0.8876755070202809	0.8970358814352574	0.8985959438377535	0.9048361934477379	0.8985959438377535	0.8971594676287051	0.0048648757364663274	0
