	mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_max_depth	param_max_features	param_min_samples_leaf	param_min_samples_split	param_n_estimators	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	split5_test_score	split6_test_score	split7_test_score	split8_test_score	split9_test_score	mean_test_score	std_test_score	rank_test_score	split0_train_score	split1_train_score	split2_train_score	split3_train_score	split4_train_score	split5_train_score	split6_train_score	split7_train_score	split8_train_score	split9_train_score	mean_train_score	std_train_score	Iteration
0	1.0894516706466675	0.04864156074643823	0.06824860572814942	0.01288825460491243	70	log2	1	20	2000	{'max_depth': 70, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 20, 'n_estimators': 2000}	0.875	0.75	0.7887323943661971	0.8028169014084507	0.9295774647887324	0.8309859154929577	0.8169014084507042	0.8028169014084507	0.7605633802816901	0.8028169014084507	0.8160211267605634	0.05029945291254102	20	0.8734375	0.8890625	0.8783151326053042	0.875195007800312	0.8829953198127926	0.8783151326053042	0.8736349453978159	0.890795631825273	0.8892355694227769	0.8861154446177847	0.8817102184087364	0.006429916652425099	0
1	0.921174168586731	0.032674160312390614	0.05052967071533203	0.004982785174104314	70	log2	1	20	1700	{'max_depth': 70, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 20, 'n_estimators': 1700}	0.875	0.75	0.7746478873239436	0.8028169014084507	0.9014084507042254	0.8309859154929577	0.8169014084507042	0.8028169014084507	0.7605633802816901	0.8028169014084507	0.8117957746478872	0.045260177681852934	52	0.8734375	0.8890625	0.8767550702028081	0.8767550702028081	0.8861154446177847	0.8798751950078003	0.8736349453978159	0.8892355694227769	0.8923556942277691	0.8845553822152886	0.8821782371294852	0.006598832246263046	0
2	0.4287639856338501	0.012873864763876544	0.027878665924072267	0.004885012377654723	70	log2	1	20	800	{'max_depth': 70, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 20, 'n_estimators': 800}	0.875	0.7361111111111112	0.7887323943661971	0.8169014084507042	0.9295774647887324	0.8309859154929577	0.8169014084507042	0.8028169014084507	0.7605633802816901	0.7887323943661971	0.8146322378716745	0.05263518557881261	26	0.871875	0.8875	0.875195007800312	0.8767550702028081	0.8829953198127926	0.8798751950078003	0.8720748829953198	0.8892355694227769	0.8861154446177847	0.8845553822152886	0.8806176872074882	0.006060599629848262	0
3	1.1470903873443603	0.016326143861351557	0.07189972400665283	0.013059103293019764	70	log2	1	5	2000	{'max_depth': 70, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 2000}	0.8888888888888888	0.75	0.8028169014084507	0.8028169014084507	0.8732394366197183	0.8169014084507042	0.8732394366197183	0.7746478873239436	0.7323943661971831	0.7464788732394366	0.8061424100156496	0.05397338467809195	94	0.9375	0.94375	0.9344773790951638	0.9375975039001561	0.9329173166926678	0.9407176287051482	0.9344773790951638	0.9375975039001561	0.9422776911076443	0.9422776911076443	0.9383590093603745	0.0035634506155874947	0
4	1.017600703239441	0.03519589467030184	0.05469965934753418	0.006264298935409398	70	log2	1	5	1700	{'max_depth': 70, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 1700}	0.875	0.75	0.8169014084507042	0.8028169014084507	0.8732394366197183	0.8309859154929577	0.8732394366197183	0.7746478873239436	0.7323943661971831	0.7464788732394366	0.8075704225352112	0.052546549865781514	77	0.9421875	0.94375	0.9344773790951638	0.9407176287051482	0.9297971918876755	0.9375975039001561	0.9375975039001561	0.9407176287051482	0.9453978159126365	0.9391575663026521	0.9391397718408736	0.004341249065942696	0
5	0.4718879461288452	0.026718557172403533	0.026574301719665527	0.0054173543287694085	70	log2	1	5	800	{'max_depth': 70, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 800}	0.8888888888888888	0.75	0.8169014084507042	0.8028169014084507	0.8873239436619719	0.8309859154929577	0.8732394366197183	0.7605633802816901	0.7323943661971831	0.7464788732394366	0.8089593114241002	0.05729923854251531	74	0.9390625	0.9390625	0.9360374414976599	0.9375975039001561	0.9297971918876755	0.9453978159126365	0.9391575663026521	0.9391575663026521	0.9391575663026521	0.9375975039001561	0.938202515600624	0.0036339640800495936	0
6	1.0553573608398437	0.0286111896294578	0.0617020845413208	0.008134824185705646	70	log2	4	20	2000	{'max_depth': 70, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 20, 'n_estimators': 2000}	0.875	0.75	0.8028169014084507	0.8028169014084507	0.8873239436619719	0.8169014084507042	0.8169014084507042	0.7746478873239436	0.7605633802816901	0.7887323943661971	0.8075704225352114	0.04253172789113179	76	0.859375	0.8765625	0.8689547581903276	0.859594383775351	0.875195007800312	0.8642745709828393	0.8689547581903276	0.8767550702028081	0.875195007800312	0.8783151326053042	0.8703176189547582	0.006833295517915537	0
7	0.8809230327606201	0.028543068654209254	0.04866955280303955	0.0060387163659860925	70	log2	4	20	1700	{'max_depth': 70, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 20, 'n_estimators': 1700}	0.875	0.75	0.8028169014084507	0.8028169014084507	0.8873239436619719	0.8169014084507042	0.8309859154929577	0.8028169014084507	0.7887323943661971	0.7887323943661971	0.814612676056338	0.03890845070422536	28	0.8625	0.871875	0.8689547581903276	0.8611544461778471	0.8689547581903276	0.8673946957878315	0.8689547581903276	0.8798751950078003	0.8736349453978159	0.875195007800312	0.869849356474259	0.005343857451267025	0
8	0.419373893737793	0.018561863583852093	0.026051759719848633	0.006687186466237176	70	log2	4	20	800	{'max_depth': 70, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 20, 'n_estimators': 800}	0.8611111111111112	0.7638888888888888	0.7887323943661971	0.8028169014084507	0.8732394366197183	0.8309859154929577	0.8309859154929577	0.8028169014084507	0.7746478873239436	0.7746478873239436	0.810387323943662	0.03559799473585937	62	0.85625	0.8703125	0.8689547581903276	0.859594383775351	0.8689547581903276	0.8673946957878315	0.8673946957878315	0.8767550702028081	0.8720748829953198	0.8705148205928237	0.8678200565522621	0.0056202927414905415	0
9	1.1084609508514405	0.044080277444031424	0.05967006683349609	0.004885463301465699	70	log2	4	5	2000	{'max_depth': 70, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 2000}	0.8888888888888888	0.75	0.7887323943661971	0.8450704225352113	0.8873239436619719	0.8309859154929577	0.8309859154929577	0.7887323943661971	0.7464788732394366	0.7887323943661971	0.8145931142410016	0.048056321745764276	36	0.875	0.890625	0.8829953198127926	0.8829953198127926	0.890795631825273	0.8892355694227769	0.8783151326053042	0.8892355694227769	0.8923556942277691	0.8923556942277691	0.8863908931357255	0.005854072474012107	0
