	mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_n_estimators	param_min_samples_split	param_min_samples_leaf	param_max_features	param_max_depth	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	split5_test_score	split6_test_score	split7_test_score	split8_test_score	split9_test_score	mean_test_score	std_test_score	rank_test_score	split0_train_score	split1_train_score	split2_train_score	split3_train_score	split4_train_score	split5_train_score	split6_train_score	split7_train_score	split8_train_score	split9_train_score	mean_train_score	std_train_score	Iteration
10	0.5632131576538086	0.05507223739829698	0.026003575325012206	0.003553807020683153	800	5	1	log2		{'n_estimators': 800, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': None}	0.9027777777777778	0.75	0.8028169014084507	0.8169014084507042	0.8873239436619719	0.8309859154929577	0.8732394366197183	0.7746478873239436	0.7183098591549296	0.7464788732394366	0.810348200312989	0.06034579070578174	12	0.934375	0.9453125	0.9344773790951638	0.9407176287051482	0.9297971918876755	0.9375975039001561	0.9329173166926678	0.9422776911076443	0.9422776911076443	0.9329173166926678	0.9372667219188768	0.004865628050866486	0
11	0.752814507484436	0.031099086683259995	0.04724962711334228	0.00976848814460783	1400	20	4	log2	10	{'n_estimators': 1400, 'min_samples_split': 20, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_depth': 10}	0.875	0.7638888888888888	0.7887323943661971	0.8169014084507042	0.8873239436619719	0.8309859154929577	0.8169014084507042	0.7887323943661971	0.7746478873239436	0.7887323943661971	0.8131846635367763	0.039206094625767386	8	0.859375	0.8765625	0.8658346333853354	0.8611544461778471	0.8736349453978159	0.8658346333853354	0.8705148205928237	0.8798751950078003	0.8705148205928237	0.875195007800312	0.8698496002340093	0.006379072831232684	0
12	0.9984179496765136	0.0602972509658449	0.05603935718536377	0.011408360857630116	1700	20	4	log2	70	{'n_estimators': 1700, 'min_samples_split': 20, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_depth': 70}	0.8888888888888888	0.75	0.8028169014084507	0.8028169014084507	0.8873239436619719	0.8309859154929577	0.8309859154929577	0.7887323943661971	0.7746478873239436	0.7887323943661971	0.8145931142410017	0.043278039636300315	6	0.8609375	0.875	0.8673946957878315	0.859594383775351	0.8720748829953198	0.8658346333853354	0.8689547581903276	0.8783151326053042	0.8705148205928237	0.875195007800312	0.8693815815132604	0.005809573792513681	0
13	0.13520526885986328	0.017019365086543777	0.008170175552368163	0.0035384844847662095	200	2	1	sqrt	80	{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 80}	0.875	0.75	0.8028169014084507	0.7746478873239436	0.8732394366197183	0.8169014084507042	0.8591549295774648	0.704225352112676	0.704225352112676	0.7183098591549296	0.7878521126760564	0.06439547866955209	25	0.9875	0.9890625	0.984399375975039	0.9890795631825273	0.9859594383775351	0.9859594383775351	0.9875195007800313	0.9890795631825273	0.9859594383775351	0.9859594383775351	0.9870478256630264	0.0015650686793253384	0
14	0.42785139083862306	0.015072116187277817	0.023424243927001952	0.0035009398755242224	800	20	2	log2	70	{'n_estimators': 800, 'min_samples_split': 20, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 70}	0.875	0.7638888888888888	0.8028169014084507	0.8028169014084507	0.8873239436619719	0.8309859154929577	0.8309859154929577	0.8028169014084507	0.7605633802816901	0.8169014084507042	0.8174100156494524	0.03912589977770336	4	0.86875	0.8859375	0.875195007800312	0.8736349453978159	0.8798751950078003	0.875195007800312	0.8705148205928237	0.8861154446177847	0.8876755070202809	0.8814352574102964	0.8784328685647427	0.006421086017652874	0
15	0.8114010572433472	0.02162435956730294	0.04125721454620361	0.003685735388456007	1400	2	2	sqrt	110	{'n_estimators': 1400, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 110}	0.9027777777777778	0.7222222222222222	0.8028169014084507	0.8028169014084507	0.8732394366197183	0.8309859154929577	0.8732394366197183	0.7605633802816901	0.7323943661971831	0.7464788732394366	0.8047535211267606	0.06089417162187492	17	0.9140625	0.9234375	0.9173166926677067	0.9188767550702028	0.9126365054602185	0.9235569422776911	0.9157566302652106	0.9157566302652106	0.9188767550702028	0.9141965678627145	0.9174473478939158	0.003580482782052682	0
16	0.11354615688323974	0.0072670167022960575	0.0071543693542480465	0.0021427686089642082	200	2	2	log2	40	{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 40}	0.9166666666666666	0.7361111111111112	0.8028169014084507	0.7887323943661971	0.9014084507042254	0.8309859154929577	0.8732394366197183	0.7605633802816901	0.7323943661971831	0.7464788732394366	0.8089397496087637	0.06528912580982152	14	0.9171875	0.925	0.9157566302652106	0.9188767550702028	0.9095163806552262	0.9235569422776911	0.9141965678627145	0.9204368174726989	0.921996879875195	0.9126365054602185	0.9179160978939158	0.004726403181425014	0
17	0.7416933298110961	0.02831866838252349	0.04467613697052002	0.00952266145758932	1400	20	4	log2	90	{'n_estimators': 1400, 'min_samples_split': 20, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_depth': 90}	0.875	0.75	0.8028169014084507	0.8028169014084507	0.8873239436619719	0.8309859154929577	0.8309859154929577	0.8028169014084507	0.7605633802816901	0.7887323943661971	0.8132042253521128	0.04199192790908654	7	0.859375	0.875	0.8673946957878315	0.8611544461778471	0.8736349453978159	0.8642745709828393	0.8673946957878315	0.8783151326053042	0.8736349453978159	0.8783151326053042	0.869849356474259	0.006534307819397193	0
18	1.1032893180847168	0.07376956338039621	0.05905451774597168	0.013261019593906343	2000	20	4	log2	50	{'n_estimators': 2000, 'min_samples_split': 20, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_depth': 50}	0.875	0.75	0.7887323943661971	0.8028169014084507	0.8732394366197183	0.8309859154929577	0.8169014084507042	0.8028169014084507	0.7746478873239436	0.7887323943661971	0.810387323943662	0.03816851059903882	10	0.8609375	0.8734375	0.8705148205928237	0.8564742589703588	0.8689547581903276	0.8658346333853354	0.8705148205928237	0.8783151326053042	0.875195007800312	0.8767550702028081	0.8696933502340093	0.006608207334867002	0
19	0.9401928424835205	0.04333250401492095	0.05023508071899414	0.004469068126211266	1700	20	1	log2	70	{'n_estimators': 1700, 'min_samples_split': 20, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': 70}	0.875	0.75	0.8028169014084507	0.8028169014084507	0.9295774647887324	0.8309859154929577	0.8309859154929577	0.8028169014084507	0.7605633802816901	0.8028169014084507	0.818838028169014	0.04987368740625586	2	0.875	0.8875	0.8720748829953198	0.8736349453978159	0.8876755070202809	0.8783151326053042	0.8736349453978159	0.8861154446177847	0.8939157566302652	0.8861154446177847	0.881398205928237	0.007319380547786194	0
20	1.0180198431015015	0.026221133887689808	0.05555860996246338	0.00523596794047877	1700	2	1	log2	40	{'n_estimators': 1700, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': 40}	0.8888888888888888	0.7777777777777778	0.8028169014084507	0.7746478873239436	0.8450704225352113	0.8169014084507042	0.8591549295774648	0.7183098591549296	0.704225352112676	0.7323943661971831	0.792018779342723	0.058857130194073966	23	0.9875	0.9890625	0.984399375975039	0.9890795631825273	0.9859594383775351	0.9859594383775351	0.9875195007800313	0.9890795631825273	0.9859594383775351	0.9859594383775351	0.9870478256630264	0.0015650686793253384	0
21	0.7953619241714478	0.016448887423545267	0.047983956336975095	0.010303458276233218	1400	2	2	log2	90	{'n_estimators': 1400, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 90}	0.9027777777777778	0.7361111111111112	0.8028169014084507	0.8169014084507042	0.8732394366197183	0.8309859154929577	0.8732394366197183	0.7605633802816901	0.7323943661971831	0.7464788732394366	0.8075508607198747	0.05920045279517689	16	0.9171875	0.925	0.9157566302652106	0.9188767550702028	0.9126365054602185	0.921996879875195	0.9141965678627145	0.9157566302652106	0.9204368174726989	0.9188767550702028	0.9180721041341654	0.0035546768975779726	0
22	0.4607983112335205	0.008066131527002128	0.024599623680114747	0.0029082259872438994	800	5	1	sqrt	100	{'n_estimators': 800, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 100}	0.875	0.7638888888888888	0.7746478873239436	0.8028169014084507	0.8732394366197183	0.8309859154929577	0.8732394366197183	0.7746478873239436	0.7183098591549296	0.7464788732394366	0.8033255086071988	0.05416434590321316	18	0.9375	0.94375	0.9375975039001561	0.9438377535101404	0.9360374414976599	0.9407176287051482	0.9329173166926678	0.9422776911076443	0.9453978159126365	0.9422776911076443	0.9402310842433698	0.003823248279987862	0
23	1.0823944091796875	0.030209952144258652	0.062355756759643555	0.00509839010069622	2000	20	1	sqrt	50	{'n_estimators': 2000, 'min_samples_split': 20, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 50}	0.875	0.75	0.8028169014084507	0.8028169014084507	0.9295774647887324	0.8450704225352113	0.8309859154929577	0.8028169014084507	0.7605633802816901	0.8169014084507042	0.8216549295774648	0.05008207160304344	1	0.86875	0.8875	0.8767550702028081	0.8736349453978159	0.8845553822152886	0.8798751950078003	0.8736349453978159	0.890795631825273	0.890795631825273	0.8845553822152886	0.8810852184087363	0.007329412276398273	0
24	0.9675702571868896	0.046575899412933545	0.05667533874511719	0.008976152910136122	1700	2	1	sqrt	60	{'n_estimators': 1700, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 60}	0.8888888888888888	0.7777777777777778	0.8028169014084507	0.7746478873239436	0.8309859154929577	0.8028169014084507	0.8591549295774648	0.7183098591549296	0.7183098591549296	0.7464788732394366	0.7920187793427231	0.05393251733914302	22	0.9875	0.9890625	0.984399375975039	0.9890795631825273	0.9859594383775351	0.9859594383775351	0.9875195007800313	0.9890795631825273	0.9859594383775351	0.9859594383775351	0.9870478256630264	0.0015650686793253384	0
